RecordId,CreationDate,RecordType,Operation,UserId,AuditData,AssociatedAdminUnits,AssociatedAdminUnitsNames
RECORD-00037,2026-06-16T15:30:56.0000000Z ,14,AddedToSecureLink,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T15:30:56"",""Id"":""[ID_REDACTED]"",""Operation"":""AddedToSecureLink"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<Type>View</Type><MembersCanShareApplied>False</MembersCanShareApplied>"",""Permission"":""None"",""SharingLinkScope"":""Uninitialized"",""TargetUserOrGroupType"":""[USER_OR_GROUP_REDACTED]"",""UniqueSharingId"":""[ID_REDACTED]"",""TargetUserOrGroupName"":""[USER_OR_GROUP_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00038,2026-06-16T15:30:56.0000000Z ,14,AddedToSharingLink,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T15:30:56"",""Id"":""[ID_REDACTED]"",""Operation"":""AddedToSharingLink"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<AllowAnonymousAccess>False</AllowAnonymousAccess><SubmitOnly>False</SubmitOnly><MembersCanShareApplied>False</MembersCanShareApplied>"",""Permission"":""Edit"",""SharingLinkScope"":""SpecificPeople"",""TargetUserOrGroupType"":""[USER_OR_GROUP_REDACTED]"",""UniqueSharingId"":""[ID_REDACTED]"",""TargetUserOrGroupName"":""[USER_OR_GROUP_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00039,2026-06-16T15:30:56.0000000Z ,14,SharingLinkCreated,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T15:30:56"",""Id"":""[ID_REDACTED]"",""Operation"":""SharingLinkCreated"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<AllowAnonymousAccess>False</AllowAnonymousAccess><SubmitOnly>False</SubmitOnly><MembersCanShareApplied>False</MembersCanShareApplied>"",""Permission"":""Edit"",""SharingLinkScope"":""SpecificPeople"",""UniqueSharingId"":""[ID_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00040,2026-06-16T15:30:56.0000000Z ,14,SecureLinkCreated,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T15:30:56"",""Id"":""[ID_REDACTED]"",""Operation"":""SecureLinkCreated"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<Type>View</Type><MembersCanShareApplied>False</MembersCanShareApplied>"",""Permission"":""None"",""SharingLinkScope"":""Uninitialized"",""UniqueSharingId"":""[ID_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00041,2026-06-16T15:35:43.0000000Z ,14,SharingInvitationCreated,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T15:35:43"",""Id"":""[ID_REDACTED]"",""Operation"":""SharingInvitationCreated"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<MembersCanShareApplied>False</MembersCanShareApplied>"",""Permission"":""None"",""SharingLinkScope"":""Uninitialized"",""TargetUserOrGroupType"":""[USER_OR_GROUP_REDACTED]"",""TargetUserOrGroupName"":""[USER_OR_GROUP_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00042,2026-06-16T15:35:43.0000000Z ,14,SharingInvitationCreated,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T15:35:43"",""Id"":""[ID_REDACTED]"",""Operation"":""SharingInvitationCreated"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<MembersCanShareApplied>False</MembersCanShareApplied>"",""Permission"":""None"",""SharingLinkScope"":""Uninitialized"",""TargetUserOrGroupType"":""[USER_OR_GROUP_REDACTED]"",""TargetUserOrGroupName"":""[USER_OR_GROUP_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00043,2026-06-16T18:27:26.0000000Z ,14,SharingInvitationCreated,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T18:27:26"",""Id"":""[ID_REDACTED]"",""Operation"":""SharingInvitationCreated"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<MembersCanShareApplied>False</MembersCanShareApplied>"",""Permission"":""None"",""SharingLinkScope"":""Uninitialized"",""TargetUserOrGroupType"":""[USER_OR_GROUP_REDACTED]"",""TargetUserOrGroupName"":""[USER_OR_GROUP_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00044,2026-06-16T18:29:31.0000000Z ,14,SharingInvitationCreated,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T18:29:31"",""Id"":""[ID_REDACTED]"",""Operation"":""SharingInvitationCreated"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<MembersCanShareApplied>False</MembersCanShareApplied>"",""Permission"":""None"",""SharingLinkScope"":""Uninitialized"",""TargetUserOrGroupType"":""[USER_OR_GROUP_REDACTED]"",""TargetUserOrGroupName"":""[USER_OR_GROUP_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00045,2026-06-16T18:29:58.0000000Z ,14,SharingInheritanceBroken,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T18:29:58"",""Id"":""[ID_REDACTED]"",""Operation"":""SharingInheritanceBroken"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<copyRoleAssignments>True</copyRoleAssignments><clearSubScopes>False</clearSubScopes><dontAddCurrentUserToRoleAssignments>False</dontAddCurrentUserToRoleAssignments><copySpecificRoleAssignments>False</copySpecificRoleAssignments>"",""Permission"":""None"",""SharingLinkScope"":""Uninitialized"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00046,2026-06-16T18:30:19.0000000Z ,14,SharingRevoked,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T18:30:19"",""Id"":""[ID_REDACTED]"",""Operation"":""SharingRevoked"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<Scope>Remove all roles from current scope and subscopes</Scope>"",""Permission"":""None"",""SharingLinkScope"":""Uninitialized"",""TargetUserOrGroupType"":""[USER_OR_GROUP_REDACTED]"",""TargetUserOrGroupName"":""[USER_OR_GROUP_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00047,2026-06-16T18:30:35.0000000Z ,14,SharingRevoked,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T18:30:35"",""Id"":""[ID_REDACTED]"",""Operation"":""SharingRevoked"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<Scope>Remove all roles from current scope and subscopes</Scope>"",""Permission"":""None"",""SharingLinkScope"":""Uninitialized"",""TargetUserOrGroupType"":""[USER_OR_GROUP_REDACTED]"",""TargetUserOrGroupName"":""[USER_OR_GROUP_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00048,2026-06-16T18:31:28.0000000Z ,14,SharingRevoked,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T18:31:28"",""Id"":""[ID_REDACTED]"",""Operation"":""SharingRevoked"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<Scope>Remove all roles from current scope and subscopes</Scope>"",""Permission"":""None"",""SharingLinkScope"":""Uninitialized"",""TargetUserOrGroupType"":""[USER_OR_GROUP_REDACTED]"",""TargetUserOrGroupName"":""[USER_OR_GROUP_REDACTED]"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
RECORD-00049,2026-06-16T20:31:40.0000000Z ,14,SharingInheritanceBroken,[USER_REDACTED],"{""AppAccessContext"":{""AADSessionId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""AuthTime"":""2026-06-16T14:19:57"",""ClientAppName"":""Browser"",""CorrelationId"":""[ID_REDACTED]"",""DeviceId"":""[ID_REDACTED]"",""TokenIssuedAtTime"":""2026-06-16T14:34:33"",""UniqueTokenId"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""UserObjectId"":""[USER_OR_GROUP_REDACTED]""},""CreationTime"":""2026-06-16T20:31:40"",""Id"":""[ID_REDACTED]"",""Operation"":""SharingInheritanceBroken"",""OrganizationId"":""[ORG_ID_REDACTED]"",""RecordType"":14,""UserKey"":""[USER_OR_GROUP_REDACTED]"",""UserType"":0,""Version"":1,""Workload"":""OneDrive"",""ClientIP"":""[IP_OR_DEVICE_REDACTED]"",""UserId"":""[USER_OR_GROUP_REDACTED]"",""AuthenticationType"":""FormsCookieAuth"",""BrowserName"":""Chrome"",""BrowserVersion"":""[IP_REDACTED]"",""CorrelationId"":""[ID_REDACTED]"",""EventSource"":""SharePoint"",""GeoLocation"":""NAM"",""IsManagedDevice"":true,""ItemType"":""Folder"",""ListId"":""[ID_REDACTED]"",""ListItemUniqueId"":""[ID_REDACTED]"",""Platform"":""WinDesktop"",""Site"":""[ID_REDACTED]"",""UserAgent"":""[USER_OR_GROUP_REDACTED]"",""WebId"":""[ID_REDACTED]"",""DeviceDisplayName"":""[IP_OR_DEVICE_REDACTED]"",""EventSignature"":""[TOKEN_OR_SIGNATURE_REDACTED]"",""EventData"":""<copyRoleAssignments>True</copyRoleAssignments><clearSubScopes>False</clearSubScopes><dontAddCurrentUserToRoleAssignments>False</dontAddCurrentUserToRoleAssignments><copySpecificRoleAssignments>False</copySpecificRoleAssignments>"",""Permission"":""None"",""SharingLinkScope"":""Uninitialized"",""SourceRelativeUrl"":""[URL_OR_PATH_REDACTED]"",""ApplicationDisplayName"":""Browser"",""SiteUrl"":""[URL_OR_PATH_REDACTED]"",""ObjectId"":""[URL_OR_PATH_REDACTED]""}",,
